TXN_ID,REQUEST_TYPE,TOKEN_ID,TOKEN_VALUE,AMOUNT,STATUS,TYPE,PURPOSE,CREATED_DATE,UPDATED_DATE
IDFv9itEQtBX5qVvNzM0YwR9p7RVp1ZrmPi,ABAS-BANK-INPUT,06d133edacc8678c35f16b0322ef51d000d1c8fa10e7b67fe2f92c8dc0552212,624508,1000,C,ISSUE-U,ISSUE-U,55:58.3,55:58.3
IDFb05decf31ece4c7cbb05530733e42951,ABAS-OUTPUT,06ed35d768b2aaa3bab6037fc85501dc331de3971e8c3e7a7390aae57cde32ec,49900,200,C,PAY-ONUS,PAY-ONUS,41:07.9,41:12.5
IDFbeae6a872fb34b0495b7b59a90d54003,ABAS-INPUT,06ed35d768b2aaa3bab6037fc85501dc331de3971e8c3e7a7390aae57cde32ec,49900,200,C,PAY-ONUS,PAY-ONUS,45:16.2,45:20.8
IDFY4BM3XW6DtxbUjnd68yWjk9ywrGFz10S,ABAS-OUTPUT,0731bdde53a5703874eab0e59d699899034e7226789054feceba65242987a7e0,2000,2000,C,PAY-ONUS,PAY-ONUS,18:52.2,18:52.7
IDFY4BM3XW6DtxbUjnd68yWjk9ywrGFz10S,ABAS-INPUT,0731bdde53a5703874eab0e59d699899034e7226789054feceba65242987a7e0,2000,2000,C,PAY-ONUS,PAY-ONUS,18:52.2,18:52.7
IDF9YnYwgPfZGhTJviicfnzeJOpfQlrZf1G,ABAS-INPUT,07384b65fbca8a79c84ede8091fada7307713c5e5ea90038470c41a909cf6ada,208409,121,C,PAY-ONUS,PAY-ONUS,43:44.6,43:45.1
IDFpOcT1lqihUzkDVajv3CYfymTPJ9Px1IL,ABAS-OUTPUT,07384b65fbca8a79c84ede8091fada7307713c5e5ea90038470c41a909cf6ada,208409,200,C,PAY-ONUS,PAY-ONUS,41:28.7,41:29.1
BANKREBAL8475cb4e20234ce2b46662e4f5,ABAS-BANK-INPUT,0749a8ac046881714711dc4d29af74ce9c6771a5ad8070af0a86abc046f963f4,376087,5251011,C,ABAS-BANK-MERGE,,48:00.1,
BANKREBALb4fb1d169a4c4885b1f0c71f8d,ABAS-BANK-OUTPUT,0749a8ac046881714711dc4d29af74ce9c6771a5ad8070af0a86abc046f963f4,376087,1376087,C,ABAS-BANK-MERGE,,21:00.1,
IDFAjVkrgDWc62m8ZEE07OAXWcsAWIsHywI,ABAS-INPUT,0789de1f9342a1b393dc8be8c1737b7d5497abca2da0bc19a1f7051bb0b6378e,98601,500,C,ISSUE-U,ISSUE-U,23:13.9,23:14.1
IDFduwYsU42VOauf6r6vhymDQEp8mH1b57J,ABAS-OUTPUT,0789de1f9342a1b393dc8be8c1737b7d5497abca2da0bc19a1f7051bb0b6378e,98601,300,C,PAY-OFFUS,PAY-OFFUS,48:05.9,48:06.8
IDFctXAIukVRVBeYI2PJWIHOohpWl4DRURo,ABAS-OUTPUT,079bdb4df1b0402bfe73d726d11fb79ab59752d6bd593838379ef38fead5efce,1000,1000,C,PAY-ONUS,PAY-ONUS,33:40.8,33:41.3
IDFVtspwjMtpiHbSm420bNsjLoJqvtmvMFd,ABAS-BANK-INPUT,079bdb4df1b0402bfe73d726d11fb79ab59752d6bd593838379ef38fead5efce,1000,6231,C,ISSUE-U,ISSUE-U,37:59.6,37:59.7
IDF6qVI7kSCv1N3viTt6J42sIloEFcDuPjH,ABAS-INPUT,07afbf79914af846c8c2920fa70355c98b00b9876d70e1fe5bae2e8babad030a,207229,1,C,PAY-ONUS,PAY-ONUS,29:07.3,29:07.9
IDFQhXRcMpqW86wVAVSIL1p4Ub7NLDXfXOg,ABAS-OUTPUT,07afbf79914af846c8c2920fa70355c98b00b9876d70e1fe5bae2e8babad030a,207229,8000,C,PAY-ONUS,PAY-ONUS,20:11.2,20:11.7
IDF9cZY4qRyzoaUETaqBIo1tpjlgB6kGFox,ABAS-OUTPUT,24d03158f5cc7b8b3f27a1c1ed54f37266d8a2b9153bd595ba767f19d7e12194,100,100,P,REDEEM-U,UPI,56:47.8,
IDFs2e88371Nj1eDza5ZLkXqcrwl1UGL8K2,ABAS-OUTPUT,07bc1246c420766ac4e0f0ec2918c6a84f10615e28ff0f194361a9496f78e968,2025,2000,C,PAY-ONUS,PAY-ONUS,33:32.3,33:32.8
IDFvfaauyu7rrZllE9X0WwwnEPtmh07UGxQ,ABAS-INPUT,07bc1246c420766ac4e0f0ec2918c6a84f10615e28ff0f194361a9496f78e968,2025,200,R,REDEEM-U,UPI,35:09.4,35:11.6
IDF3le6rUS2GABzjLhFINXzN56vxf9CTciZ,ABAS-OUTPUT,d8b09e29424cd9f02cb4a3ed8266958a8e05f47fecfab2bf6c0233e0034bd6a5,300,300,C,PAY-OFFUS,PAY-OFFUS,07:40.2,07:41.5
BANKREBALe44f53f518c744dfaad0a14008,ABAS-BANK-INPUT,07ed10c3b805e86fe0ee4b11a491029f01808d8d407ecdfc573d757e37a85845,101151,356363,C,ABAS-BANK-MERGE,,39:00.0,
IDFPdjiZbVE538kjkfKky9S5wnHXtRfi2B9,ABAS-OUTPUT,07ed10c3b805e86fe0ee4b11a491029f01808d8d407ecdfc573d757e37a85845,101151,99950,C,ISSUE-U,ISSUE-U,22:04.9,22:04.9
BANKREBAL281782a5086a4b5891a5ea9fa2,ABAS-BANK-OUTPUT,07fe8f2ef3ffec9c6771d617baa84fa90a974e486d57c6869be1dc73d0de9ac3,175876,1175876,C,ABAS-BANK-MERGE,,18:00.1,
BANKREBAL3f7d473548c4472696079b49c5,ABAS-BANK-INPUT,07fe8f2ef3ffec9c6771d617baa84fa90a974e486d57c6869be1dc73d0de9ac3,175876,1140986,C,ABAS-BANK-MERGE,,18:00.1,
IDFhxwA0ujKsuvl8R3leKcxeGdF2wte1Gde,ABAS-OUTPUT,081ba87fb0230870f61cafc6977ffd82693af32d1287717f0910ef9bae8742e0,1660,1000,C,ISSUE-U,ISSUE-U,38:32.2,38:32.9
IDFOrAsAfxFvcVPs3DehVmpQBGdHbLQoFrK,ABAS-INPUT,081ba87fb0230870f61cafc6977ffd82693af32d1287717f0910ef9bae8742e0,1660,1000,C,PAY-ONUS,PAY-ONUS,39:36.1,39:36.6
IDF78bd41f311f3418d990e444a95e606e4,ABAS-INPUT,085e5f2de639495f14afe51d2ee64e65877bd82f1a8c5d3d2ae2e4b49e17d78a,711,200,C,PAY-ONUS,PAY-ONUS,17:44.4,17:49.2
IDFSYSTXN949f2434621b4467bd0d6012b5,ABAS-OUTPUT,085e5f2de639495f14afe51d2ee64e65877bd82f1a8c5d3d2ae2e4b49e17d78a,711,711,R,REDEEM-U,REDEEM-U,55:41.9,55:42.5
BANKREBAL9b283941f2544f769b899323f8,ABAS-BANK-INPUT,08755f5a35a33340a3bfcf56b810b96cabaa3f785d0fdbd3f63142a490daba62,163158,165558,C,ABAS-BANK-MERGE,,00:02.8,
BANKREBAL9ec8284c942d4a40b58577c1a8,ABAS-BANK-OUTPUT,08755f5a35a33340a3bfcf56b810b96cabaa3f785d0fdbd3f63142a490daba62,163158,163158,C,ABAS-BANK-MERGE,,00:02.6,
IDF7e0698a1d9c34e5e85d6bd0def91a35e,ABAS-INPUT,088d21bdbbd86196a4028bf31e2200627cb8d7ad66baf830ccae4f92fdad6002,20000,95000,C,REDEEM-U,REDEEM-U,40:04.8,40:05.1
IDFa2cdbb4b268748a9951c5418b78dc160,ABAS-BANK-OUTPUT,088d21bdbbd86196a4028bf31e2200627cb8d7ad66baf830ccae4f92fdad6002,20000,95000,C,ISSUE-U,ISSUE-U,33:57.5,33:57.6
IDFo6tWJc1IJt3HzcYrib7mpVdY9NSOxZQi,ABAS-OUTPUT,08dd47655675b4798e92f2fac3273f64356555f012ba5f86c7b545a6b4ee612d,57100,999,C,ISSUE-U,ISSUE-U,39:39.4,39:39.5
IDFqvIykiUjcw3EgooIZb98L9poLDo2V1Rb,ABAS-INPUT,08dd47655675b4798e92f2fac3273f64356555f012ba5f86c7b545a6b4ee612d,57100,50000,C,REDEEM-U,UPI,41:16.4,41:17.5
IDFWGCwrbEKINSvnykY3SKgeFPzADvr12CJ,ABAS-BANK-OUTPUT,094c5f128a1ceb8cef0fff58c252a69f4fa78cd3088424e674ab802541de1ecc,1000,1000,C,ISSUE-U,ISSUE-U,12:58.4,12:59.0
IDFWGCwrbEKINSvnykY3SKgeFPzADvr12CJ,ABAS-INPUT,094c5f128a1ceb8cef0fff58c252a69f4fa78cd3088424e674ab802541de1ecc,1000,1000,C,ISSUE-U,ISSUE-U,12:58.4,12:59.0
IDFqnOxaSqhP6I3PYH7kpLi5hcGDHXLjdoI,ABAS-INPUT,09c226759f2308c250540a4650a2decd6c9417d8f5419626b744b0fd9fd48a95,101,7,C,PAY-ONUS,PAY-ONUS,52:32.6,52:33.1
IDFyseb5uiFt1YmvbRF2QhovD61Cfv9H4g4,ABAS-OUTPUT,09c226759f2308c250540a4650a2decd6c9417d8f5419626b744b0fd9fd48a95,101,101,R,REDEEM-U,REDEEM-U,41:33.7,42:06.2
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,09da908ced26e5ca4598a8db8c0c743f0bffd7fd171a897542e0bb8dad9a4382,95000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-INPUT,09da908ced26e5ca4598a8db8c0c743f0bffd7fd171a897542e0bb8dad9a4382,95000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDFO7sYysCksIlXTTqjNGPIIwjwC9j4QWDZ,ABAS-BANK-OUTPUT,09e2f64199ca6bbf950fea9233e074da60d30f9a0c19e6538ff98430cd2ce283,119001,45000,C,ISSUE-U,ISSUE-U,30:52.9,30:53.4
IDFVrqdYCRE3YQ4b0n9WyTEakLK4hHlptzl,ABAS-BANK-INPUT,09e2f64199ca6bbf950fea9233e074da60d30f9a0c19e6538ff98430cd2ce283,119001,1,C,ISSUE-U,ISSUE-U,35:21.0,35:21.0
IDFFbVGfnN1nuKaNWzdeGUQyWk3Grru6a17,ABAS-INPUT,09ea8314e175ef2b48c0ab9d34090b50bb8f4334520d6b949fbcd490f7280958,99001,100,C,PAY-ONUS,PAY-ONUS,55:14.7,55:15.3
IDFMjkQNV4d9IdfKFctutba5ChppolP6LdC,ABAS-OUTPUT,09ea8314e175ef2b48c0ab9d34090b50bb8f4334520d6b949fbcd490f7280958,99001,999,C,PAY-ONUS,PAY-ONUS,31:44.5,31:45.0
IDFdWFtlGyA9USupSSFKl05aTMVZE2Glp3Z,ABAS-INPUT,09f143f4c757fc211b4bdf45b5b4c945697c96222ead4d9042cc5ba9e2c911a0,395550,110,C,PAY-ONUS,PAY-ONUS,37:28.7,37:29.3
IDFLQF6UH5mAfi1m1sFDQ1ygv4eayZjs1c1,ABAS-OUTPUT,09f143f4c757fc211b4bdf45b5b4c945697c96222ead4d9042cc5ba9e2c911a0,395550,1,C,PAY-ONUS,PAY-ONUS,27:45.6,27:46.1
IDF4UFOOmQfSBiZtbuA9JwrsLnAZu4Gw0OH,ABAS-OUTPUT,09fd258b4312181d362dcc69c2ee5aadde2d2ca90c0e40e1960d199d395d277b,3769,1231,C,PAY-ONUS,PAY-ONUS,49:14.2,49:14.7
IDFVtspwjMtpiHbSm420bNsjLoJqvtmvMFd,ABAS-INPUT,09fd258b4312181d362dcc69c2ee5aadde2d2ca90c0e40e1960d199d395d277b,3769,6231,C,ISSUE-U,ISSUE-U,37:59.6,37:59.7
IDF2BMQVEAbDrWCSDDSoDWiH1GBn2syTw10,ABAS-INPUT,09fdbab74d751b83dd0071b4ed82c67791239292056c0f983acaadf3693eefec,128448,50000,R,PAY-OFFUS,PAY-OFFUS,25:36.6,25:38.8
IDFpr9PEEI7HjPXa1t8frf1HsEp3RiUpGBv,ABAS-OUTPUT,09fdbab74d751b83dd0071b4ed82c67791239292056c0f983acaadf3693eefec,128448,99,R,PAY-OFFUS,PAY-OFFUS,24:00.6,24:03.4
IDFFhOUi1B5U7kvOlGY447fBG3Ioc8kvqX7,ABAS-OUTPUT,0a52d197c48efe274cd8166de204500a51ed72ef7a2cbf21b2bf97d0d11e6dab,1000,1000,R,PAY-ONUS,PAY-ONUS,00:12.2,01:15.5
IDF31c11c65a42b4de2a16cd0e4f796ed5e,ABAS-OUTPUT,321d35d723cb8b84ac1b62570c78aa2c9901b96542ac623f2efaa98120be9093,100,100,P,REDEEM-U,REDEEM-U,23:15.7,
IDFofzqZfPghOEbFGKC2aXjBzekoIixWEzX,ABAS-INPUT,0a52d197c48efe274cd8166de204500a51ed72ef7a2cbf21b2bf97d0d11e6dab,1000,1500,C,PAY-ONUS,PAY-ONUS,20:38.9,20:39.4
IDFSYSTXN805a5eebd55a4d2da4cea89364,ABAS-INPUT,4572f713646e8d60a47d431d2180310a4d49c2442d807754531a6396b74e7419,10000,100,C,REDEEM-U,REDEEM-U,28:53.4,28:53.7
IDFMlhw0AX8cgZ8PhXi0flBaxG1ieW3b7hw,ABAS-BANK-INPUT,0a737ba2f78102fe5ef6353a67d90ae70d65df88f5eef5f67dbcc2d917b4bea1,14000,50000,C,ISSUE-U,ISSUE-U,23:26.2,23:26.3
IDFSYSTXN805a5eebd55a4d2da4cea89364,ABAS-OUTPUT,0f2bdae4c1346c8739c0dc542fd9a94617fb91cc6a2ae60d56137fefa83ce2c9,9900,100,C,REDEEM-U,REDEEM-U,28:53.4,28:53.7
IDFVZ7wLfIth2V5wv9gQKE8rwHx0CGJLEzA,ABAS-BANK-OUTPUT,0a737ba2f78102fe5ef6353a67d90ae70d65df88f5eef5f67dbcc2d917b4bea1,14000,50000,C,ISSUE-U,ISSUE-U,15:03.7,15:03.8
IDFIrhqbidAE9A7MRDybxO4vGTRa5tQww4L,ABAS-INPUT,0a9ad74e4718d8d26218ea18c61c0c089e4658a2deb8fa1bdb99bed497e419ee,62988,20000,C,PAY-ONUS,PAY-ONUS,24:21.0,24:21.6
IDFMlhw0AX8cgZ8PhXi0flBaxG1ieW3b7hw,ABAS-OUTPUT,0a9ad74e4718d8d26218ea18c61c0c089e4658a2deb8fa1bdb99bed497e419ee,62988,50000,C,ISSUE-U,ISSUE-U,23:26.2,23:26.3
IDFEO66apuBCqGvJaAerjH7o4xTYJ1H8SGW,ABAS-BANK-INPUT,0aa17c051d4ea1d2d1b3a194195d167d2a1f7be849c8b2d181034c89e923e2a1,630631,1100,C,ISSUE-U,ISSUE-U,34:33.7,34:33.8
IDFYZPjiim7CsLU34obSe1ZDjNED5kzuLG4,ABAS-BANK-OUTPUT,0aa17c051d4ea1d2d1b3a194195d167d2a1f7be849c8b2d181034c89e923e2a1,630631,50000,C,ISSUE-U,ISSUE-U,34:58.0,34:58.1
IDFtgeFUNGSiOiM6s9DrcKtmgZQtv1c5RjL,ABAS-OUTPUT,0aaa676084cde0f71df969debaa5e8a2eb6920bc93839a3b8167b5dbf03cad64,1600,1600,C,PAY-ONUS,PAY-ONUS,21:38.8,21:39.3
IDFwRe1DhQZEzOcQ3n8SbyFEf5mvMn81sJo,ABAS-BANK-INPUT,0aaa676084cde0f71df969debaa5e8a2eb6920bc93839a3b8167b5dbf03cad64,1600,20035,C,ISSUE-U,ISSUE-U,22:40.4,22:40.6
IDFE3ybHfiXVily0CWkkSn2yqS4VwdEpGdo,ABAS-BANK-OUTPUT,0ac510c6f6331aa1f0e8cdbd2d041d0f6bc2bf741c098c2d0c4a8e51d1cc1175,30092,30092,C,ISSUE-U,ISSUE-U,45:19.1,45:19.2
IDFE3ybHfiXVily0CWkkSn2yqS4VwdEpGdo,ABAS-INPUT,0ac510c6f6331aa1f0e8cdbd2d041d0f6bc2bf741c098c2d0c4a8e51d1cc1175,30092,30092,C,ISSUE-U,ISSUE-U,45:19.1,45:19.2
IDFSYSTXN500519482b914a78804339e076,ABAS-OUTPUT,0b1cb1d4e5743b018773ab7ad9afee335f7ecbcb515ec87ceeb76bf81a3177c9,35412,888,R,REDEEM-U,REDEEM-U,53:39.7,53:40.3
IDFSYSTXN82bca700c5dd4f7c92c26854d6,ABAS-INPUT,0b1cb1d4e5743b018773ab7ad9afee335f7ecbcb515ec87ceeb76bf81a3177c9,35412,1200,C,REDEEM-U,REDEEM-U,12:31.8,12:32.2
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,e62727d82a5b999ff6af687c5282e8e9e6ee5f5b61e04797b8184d65b37eb8b3,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,736470a735a8a86122b643743812053e957b8e310163751ec45a4f7415dc4c01,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,bcebb664187df3845905c6e5271a8062278f7ac74c663ec7ebd09ac8fe453dad,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,ce257364b8aec3fe0a3da4188625cec6cace873c0de772a99b47748435b3f70b,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,74f12b6fb8edf77ad10bebe3bf9c1ce9fa2b4c02f3635c373bb0ba2f320a59b5,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,b32bc826c99e82624191d8cd24eb2e98a34e861c3bab843190fc8bcb546079de,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDF0b28df4d5d57403382e6d2060b93b6c1,ABAS-BANK-OUTPUT,93d8c8b2ac3975a4388ffaa98269e84004692af4bdc233a483b3213c9317afcb,10000,95000,C,ISSUE-U,ISSUE-U,27:16.1,27:16.4
IDFnUs68ZfuhjmY0uzLqLoafUfjl0r13zHZ,ABAS-BANK-OUTPUT,0b33c3be8094ae6b56415d67e993956002a947b1749ac908c6cabf33c9c745d1,100000,100000,C,ISSUE-U,ISSUE-U,39:09.8,39:09.9
R-2025-RD-6520-730adf6060b34,ABAS-OUTPUT,3dee937e9f8841359c75d550ff2c0e732f48b2c36d21ce956bbe51c69344462e,13200,13200,P,REDEEM-B,REDEEM-B,47:41.2,
IDFnUs68ZfuhjmY0uzLqLoafUfjl0r13zHZ,ABAS-INPUT,0b33c3be8094ae6b56415d67e993956002a947b1749ac908c6cabf33c9c745d1,100000,100000,C,ISSUE-U,ISSUE-U,39:09.8,39:09.9
IDF0OKirdozcE8FdxXhJQFLw47CNuYXb7ZN,ABAS-OUTPUT,0b7be5e5f7c7955bdf9ada672d952f93338d1278ecce6a0603aeb6d45d6e22ff,218530,200,C,PAY-OFFUS,PAY-OFFUS,38:52.1,38:53.1
IDFEZ3pcsXu8YZMPHagDmOcfsBZKhEKt9kx,ABAS-INPUT,0b7be5e5f7c7955bdf9ada672d952f93338d1278ecce6a0603aeb6d45d6e22ff,218530,100,C,PAY-OFFUS,PAY-OFFUS,39:10.6,39:11.6
IDFmLvTJ4U5lFAGzlZ94bLrNgfoUfN1pVyW,ABAS-OUTPUT,0b7fb84bbe5e8b249d63a191c63fdd60b09bcd1884f8a610d75b59d1d22db5e5,200,200,C,PAY-ONUS,PAY-ONUS,19:16.9,19:17.4
IDFmLvTJ4U5lFAGzlZ94bLrNgfoUfN1pVyW,ABAS-INPUT,0b7fb84bbe5e8b249d63a191c63fdd60b09bcd1884f8a610d75b59d1d22db5e5,200,200,C,PAY-ONUS,PAY-ONUS,19:16.9,19:17.4
IDF5FsM6zJzjqFG2XVAAfhu9WPBucQrorjJ,ABAS-OUTPUT,0b8a4876f7c0626b0c5175c2dcf0604b7b986ccbacb9fdd9e0fd0d7955435243,1542,1,C,PAY-ONUS,PAY-ONUS,57:50.1,57:50.9
IDFMgbhJZQFPvyoVBSBDOGCdAuzUNieZybJ,ABAS-INPUT,0b8a4876f7c0626b0c5175c2dcf0604b7b986ccbacb9fdd9e0fd0d7955435243,1542,1,C,PAY-ONUS,PAY-ONUS,58:16.9,58:17.3
IDFkBqPzQVIqkuQQXDNYxF65EKA727cEzQz,ABAS-INPUT,0bab5dfae492975c617176e682f99c5a079ac06346055d87f7ccab87926db895,956,100,C,PAY-ONUS,PAY-ONUS,01:03.5,01:04.1
IDFpOcT1lqihUzkDVajv3CYfymTPJ9Px1IL,ABAS-OUTPUT,0bab5dfae492975c617176e682f99c5a079ac06346055d87f7ccab87926db895,956,200,C,PAY-ONUS,PAY-ONUS,41:28.7,41:29.1
IDFc33owdfLXmpTuANHWoChfRzwgCXId6wY,ABAS-OUTPUT,0bd251e5ca6101b4caad27909590db5e5614a0e3b8b17ec9ac9638ddf7decfd4,2386,500,C,PAY-ONUS,PAY-ONUS,59:03.6,59:04.0
IDFgbbv6OwOs4BbC4UxQU9qpXJIwwUwKfJn,ABAS-INPUT,0bd251e5ca6101b4caad27909590db5e5614a0e3b8b17ec9ac9638ddf7decfd4,2386,200,R,REDEEM-U,REDEEM-U,00:09.6,00:11.8
IDFHiAjZyUbLKWexvFyKWa0SWjJSTHJewaE,ABAS-BANK-OUTPUT,0bda5072b3cbdb8e31ec70e08b67caf8cc92b17bee634248a11a27c177f1ba8f,25500,25500,C,ISSUE-U,ISSUE-U,30:07.5,30:07.5
IDFHiAjZyUbLKWexvFyKWa0SWjJSTHJewaE,ABAS-INPUT,0bda5072b3cbdb8e31ec70e08b67caf8cc92b17bee634248a11a27c177f1ba8f,25500,25500,C,ISSUE-U,ISSUE-U,30:07.5,30:07.5
IDF7mE55OBmcADdZQzTdIHm90nFsI6z6m0L,ABAS-OUTPUT,af493eaf7c10cdad869432dd0816f1d096a171bfc602302a55a35a6001ba822f,45259,281,C,PAY-ONUS,PAY-ONUS,48:11.0,48:11.5
IDFKfgMRUtKKBHi9HmAjdpjkLFZNPP7ZQrb,ABAS-INPUT,0bff7d0f8346b363d85bb0e9ae285ccb3a41ce84c9eedfc14b31752965ac0b96,599,549,C,PAY-ONUS,PAY-ONUS,08:18.2,08:18.6
IDFQ0IRGl7nwiDEcbUq0UbJBXTCjbz4VZWy,ABAS-BANK-OUTPUT,0bff7d0f8346b363d85bb0e9ae285ccb3a41ce84c9eedfc14b31752965ac0b96,599,599,C,ISSUE-U,ISSUE-U,08:00.3,08:00.4
IDFBfUbtteQAomWtmrZHQI8RwUQFUrk3ViM,ABAS-OUTPUT,0c01e9dfffe0d75d32d70d12d27d488bc3ed0e38a4dfd7a0d2e8b8cba7d29f31,2056,2056,R,REDEEM-U,REDEEM-U,01:49.3,01:51.3
IDFoucNP1pnJpBRe3rbmyAyh0foTIBhhYpN,ABAS-INPUT,0c01e9dfffe0d75d32d70d12d27d488bc3ed0e38a4dfd7a0d2e8b8cba7d29f31,2056,100000,C,ISSUE-U,ISSUE-U,52:48.0,52:48.0
IDFRSW48fJp85tbppfr90e7DXJ53glPU4wN,ABAS-BANK-OUTPUT,0c18330855a5728446ad0b04d6f6d8371c86e52f1a1753458a197487dc71ac86,50000,50000,C,ISSUE-U,ISSUE-U,43:14.9,43:15.0
IDFRSW48fJp85tbppfr90e7DXJ53glPU4wN,ABAS-INPUT,0c18330855a5728446ad0b04d6f6d8371c86e52f1a1753458a197487dc71ac86,50000,50000,C,ISSUE-U,ISSUE-U,43:14.9,43:15.0
BANKREBALe07f36bec2fe48d3a488b0f312,ABAS-BANK-INPUT,0c6a91c0629c056accc6865b4541c220d0c671c4e4073a1293f07ce4829f3be3,2000,342366,C,ABAS-BANK-MERGE,,00:02.7,
IDFg1ZshslnGQyMN2mFvpwPwAKuIpzRJOp8,ABAS-OUTPUT,0c6a91c0629c056accc6865b4541c220d0c671c4e4073a1293f07ce4829f3be3,2000,2000,C,PAY-ONUS,PAY-ONUS,59:43.2,59:43.6
IDFHbyclhPhP2l1rAF0E9vCkCvuNC4qc35J,ABAS-INPUT,0c758fb7ec7fc78317499142ca27a746487ee1b1e7bfa9bdba3bb8f70ead65de,79300,100,C,PAY-ONUS,PAY-ONUS,53:19.9,53:20.4
IDFzMLZKs5puSl3rb9kl2votCmDmr7RNNT9,ABAS-OUTPUT,0c758fb7ec7fc78317499142ca27a746487ee1b1e7bfa9bdba3bb8f70ead65de,79300,1,C,PAY-ONUS,PAY-ONUS,52:39.5,52:40.0
IDFMfBdeh4tgAq8z6MBju9uK0LTHXVUeDGE,ABAS-OUTPUT,0c793081da08c4a9e4b33aba9d0b439f96f8dbc5909056bd8753fe44e5531cbb,199000,999,C,PAY-ONUS,PAY-ONUS,17:17.4,17:18.2
IDFXh8JldOGhSkzwH0jvBHssvpNeCXv2psC,ABAS-INPUT,0c793081da08c4a9e4b33aba9d0b439f96f8dbc5909056bd8753fe44e5531cbb,199000,1,C,REDEEM-U,REDEEM-U,21:52.7,21:53.5
IDFbOZ1FBg1W2pKG3OF4wza7VplGreVUGAv,ABAS-INPUT,0c7f3d0f684f1b9beec5acfb492bea74d9179a9f4754a0fe7be88f9af52f66c0,93071,100,C,PAY-ONUS,PAY-ONUS,17:32.5,17:33.0
IDFTVRublrGtXi2Rz1B8pyVhAM59FVL2Xpf,ABAS-OUTPUT,0c7f3d0f684f1b9beec5acfb492bea74d9179a9f4754a0fe7be88f9af52f66c0,93071,100,C,PAY-ONUS,PAY-ONUS,10:27.6,10:28.3
IDF31c11c65a42b4de2a16cd0e4f796ed5e,ABAS-INPUT,0c9668f454dfcf0b790bdb1b114ac90c0993adadff0267086480adc4996358a9,50000,100,P,REDEEM-U,REDEEM-U,23:15.7,
IDF4c2ec8d7110e4519a0f7120cbd57304e,ABAS-OUTPUT,0c9668f454dfcf0b790bdb1b114ac90c0993adadff0267086480adc4996358a9,50000,200,C,PAY-ONUS,PAY-ONUS,21:18.5,21:23.1
IDFjDEsYpAWWNH1DZ0vMxL8Y51lLM3T5AfU,ABAS-OUTPUT,e2e6a013d797d3f02f450b1966cb4d90f282ea3aff05f4fcd05f2998ef847fb5,64700,64700,C,PAY-ONUS,PAY-ONUS,19:39.2,19:39.7
IDF29oYcB8yC6YFrhHsUkbhNSrtnfGqUiC0,ABAS-BANK-INPUT,0cd2ce751fdc5e9d38c57a3837961bd94b9eaff9673579935dbff287ad176ef6,612008,300,C,ISSUE-U,ISSUE-U,33:58.1,33:58.1
IDF71rSZG0cEFIdlL2krXo2VpZCZk6fAngh,ABAS-BANK-OUTPUT,0cd2ce751fdc5e9d38c57a3837961bd94b9eaff9673579935dbff287ad176ef6,612008,88868,C,ISSUE-U,ISSUE-U,30:46.3,30:46.4
IDF9x3rGwak8KfD4HPszcXkpAHybevKkDxY,ABAS-INPUT,0d15fd88b5d615270e0f09cc2749c9ef7104af3df92375b528d534663197e0c4,9901,100,C,PAY-ONUS,PAY-ONUS,50:06.7,50:07.4
IDFsr9R5FeukPGD4gljz5C6OjEmlDflSumy,ABAS-OUTPUT,0d15fd88b5d615270e0f09cc2749c9ef7104af3df92375b528d534663197e0c4,9901,100,R,PAY-OFFUS,PAY-OFFUS,15:09.0,15:11.4
IDFlav5Pa8eXoJxi1Gmt9QYaT3d7ubEoQh1,ABAS-OUTPUT,0d7e5dcc34137ad3c226143159e39ca5467839572b2a218c452679d3cc3a6ddb,52400,100,R,PAY-ONUS,PAY-ONUS,50:44.1,50:45.9
IDFnrV1gtVhJyOyX1PTuxJlye9vYFFiIc6C,ABAS-INPUT,0d7e5dcc34137ad3c226143159e39ca5467839572b2a218c452679d3cc3a6ddb,52400,2000,C,PAY-ONUS,PAY-ONUS,33:25.8,33:26.3
